anime_id,tag_name
114108,Death Game
114108,Food
114108,Chibi
114108,Nekomimi
114108,Tomboy
114108,Guns
114108,Swordplay
114108,Ninja
20582,Chuunibyou
20582,School
6895,Historical
6895,Swordplay
6895,Female Protagonist
6895,Primarily Male Cast
6895,Samurai
6895,Ensemble Cast
6895,Gore
6895,Primarily Adult Cast
6895,War
6895,Vampire
6895,Tragedy
6895,Guns
6895,Male Harem
6895,Crossdressing
107203,Swimming
107203,Primarily Male Cast
107203,Male Protagonist
107203,Athletics
107203,Coming of Age
107203,Ensemble Cast
107203,College
107203,Primarily Adult Cast
107203,Foreign
107203,Primarily Teen Cast
462,Pirates
462,Shounen
462,Ensemble Cast
462,Ships
462,Super Power
462,Revenge
462,Gambling
462,Fugitive
462,Male Protagonist
462,Shapeshifting
462,Kuudere
462,Bar
462,Primarily Male Cast
462,Swordplay
462,Anthropomorphism
179706,Cute Girls Doing Cute Things
179706,Episodic
179706,Restaurant
179706,Primarily Female Cast
179706,Kuudere
179706,Urban
179706,Work
179706,Female Protagonist
179706,Guns
179706,Yuri
179706,Ghost
179706,LGBTQ+ Themes
18661,Demons
18661,Female Protagonist
18661,Shoujo
18661,Kemonomimi
18661,Youkai
98519,Female Protagonist
98519,Monster Girl
98519,Centaur
98519,Nekomimi
98519,Kemonomimi
98519,Primarily Teen Cast
98519,School
98519,Primarily Female Cast
98519,Cute Girls Doing Cute Things
98519,Politics
98519,Dystopian
98519,Urban Fantasy
98519,Angels
98519,Mermaid
98519,Family Life
98519,Twins
98519,Archery
98519,Nudity
98519,LGBTQ+ Themes
98519,Seinen
98519,Monster Boy
710,Acting
710,Primarily Adult Cast
710,Work
710,Cohabitation
710,Heterosexual
710,Seinen
710,Female Protagonist
710,Male Protagonist
710,Meta
710,Bar
182300,Magic
182300,Swordplay
182300,Male Protagonist
182300,Primarily Teen Cast
182300,Shounen
182300,Medieval
111729,Isekai
111729,Magic
111729,Kemonomimi
111729,Female Harem
111729,Primarily Teen Cast
111729,Primarily Female Cast
111729,Male Protagonist
111729,Monster Girl
111729,Vampire
111729,Dragons
111729,Medieval
99939,Nekomimi
99939,Cute Girls Doing Cute Things
99939,Male Protagonist
99939,Restaurant
99939,Work
99939,Kemonomimi
99939,Maids
99939,Kuudere
99939,Chibi
99939,Primarily Female Cast
99939,Female Harem
99939,Female Protagonist
21384,Ensemble Cast
21384,Heterosexual
21384,Work
21384,Crossdressing
21384,Restaurant
21384,Food
21384,Male Protagonist
21384,Seinen
10378,Female Protagonist
10378,Episodic
10378,Monster Girl
10378,Slapstick
10378,Coastal
10378,Cute Girls Doing Cute Things
10378,Chuunibyou
10378,Chibi
10378,Shounen
10378,Unrequited Love
10378,Primarily Female Cast
10378,Tanned Skin
10378,Tomboy
10378,Work
10378,Found Family
10378,Urban Fantasy
10378,School Club
10378,LGBTQ+ Themes
21192,Female Protagonist
21192,Satire
21192,Nudity
21192,Primarily Female Cast
21192,LGBTQ+ Themes
21192,Elf
21192,Fairy
21192,Magic
21192,Yuri
21192,Large Breasts
21192,Swordplay
21192,Bondage
21192,Tanned Skin
21192,Gods
21192,Cute Girls Doing Cute Things
21192,Dragons
21192,Demons
21192,Achronological Order
147369,Band
147369,Male Protagonist
147369,School Club
147369,Primarily Teen Cast
147369,School
147369,Classical Music
147369,Seinen
147369,Estranged Family
147369,CGI
147369,Bullying
1251,Historical
1251,Ships
1251,Steampunk
1251,Coming of Age
1251,Foreign
1251,Female Protagonist
1251,Heterosexual
1251,Orphan
1251,Classic Literature
1251,Cult
1251,Conspiracy
1251,Lost Civilization
1251,Mythology
1251,Aliens
1251,Robots
1251,Tanned Skin
1251,Male Protagonist
1251,Royal Affairs
1251,Animals
1251,Estranged Family
1251,Revenge
1251,Aviation
1251,Circus
1251,Tragedy
1251,Religion
1251,Found Family
1251,Environmental
1251,Wilderness
1251,Guns
1251,Love Triangle
1251,Space
1251,Cyborg
109856,Robots
109856,Post-Apocalyptic
109856,Travel
109856,Lost Civilization
109856,Episodic
109856,Male Protagonist
109856,Female Protagonist
109856,Musical Theater
109856,CGI
962,Iyashikei
962,Work
962,Foreign
962,Urban Fantasy
962,Philosophy
962,Primarily Teen Cast
962,Female Protagonist
962,Primarily Female Cast
962,Coming of Age
962,Animals
962,Ensemble Cast
962,Episodic
962,Ships
962,Urban
962,Chibi
962,Space
962,Cute Girls Doing Cute Things
962,Magic
962,Shounen
962,Gender Bending
962,Tanned Skin
962,Ghost
962,Coastal
20744,Food
20744,Primarily Female Cast
20744,Female Protagonist
20744,Cute Girls Doing Cute Things
20744,Seinen
20744,Family Life
20744,Maids
20744,Drawing
20744,Time Skip
20680,Idol
20680,Military
20680,War
20680,Heterosexual
20680,Space Opera
20680,Space
20680,Male Protagonist
20680,Female Protagonist
20680,Love Triangle
20680,Real Robot
20680,CGI
20680,Snowscape
20680,Henshin
20680,LGBTQ+ Themes
15879,Chuunibyou
15879,Robots
15879,War
15879,CGI
15879,School
14293,Unrequited Love
14293,Heterosexual
14293,Tragedy
14293,School
14293,Time Manipulation
14293,Love Triangle
14293,Magic
14293,Male Protagonist
14293,Female Protagonist
14293,Philosophy
14293,Tsundere
14293,Rural
14293,Coastal
14293,Coming of Age
14293,Slapstick
14293,Animals
98878,School
98878,Gyaru
98878,Shounen
98878,Heterosexual
98878,Female Harem
98878,Tanned Skin
98878,Ensemble Cast
98878,Female Protagonist
98878,Male Protagonist
98878,Tsundere
98878,Nudity
98878,Age Gap
167404,Samurai
167404,Swordplay
167404,Tragedy
167404,Dragons
167404,Conspiracy
167404,Male Protagonist
167404,Historical
167404,Time Skip
167404,Restaurant
167404,Shounen
4814,Boys' Love
4814,Male Protagonist
4814,Primarily Male Cast
4814,Josei
4814,Primarily Adult Cast
4814,LGBTQ+ Themes
4814,Cute Boys Doing Cute Things
4814,Writing
4814,Bisexual
4814,Tsundere
165253,Band
165253,Cute Girls Doing Cute Things
165253,Hikikomori
165253,Female Protagonist
165253,Rock Music
165253,Yuri
165253,Seinen
165253,Primarily Female Cast
165253,Primarily Teen Cast
165253,LGBTQ+ Themes
165253,School
21871,Martial Arts
21871,Primarily Female Cast
21871,Female Protagonist
21871,Magic
21871,Revenge
21871,Cyborg
21871,Urban
21871,Animals
21871,Orphan
21871,Adoption
21871,Maids
21871,School
21871,Nun
21871,Artificial Intelligence
21871,Swordplay
21871,Clone
21871,Bullying
21871,Yuri
21871,Henshin
21871,Super Power
21871,Nudity
14175,Work
14175,Coming of Age
14175,Female Protagonist
14175,Rural
14175,Age Gap
14175,Inn
14175,Primarily Female Cast
14175,Heterosexual
98873,Isekai
98873,Anti-Hero
98873,Skeleton
98873,Demons
98873,Female Harem
98873,Male Protagonist
98873,Virtual World
98873,Succubus
98873,Medieval
100465,Shounen
100465,Kaiju
100465,Military
100465,Super Power
100465,Steampunk
100465,Medieval
100465,Post-Apocalyptic
100465,Male Protagonist
100465,Monster Girl
100465,Tragedy
100465,Survival
6336,Space Opera
6336,Politics
6336,Military
6336,Super Robot
6336,Space
6336,Tragedy
6336,Conspiracy
6336,Male Protagonist
6336,Swordplay
6336,Guns
6336,Desert
6336,Real Robot
6336,Female Protagonist
6336,Spearplay
6336,CGI
584,Time Manipulation
584,Tragedy
584,Alternate Universe
584,Female Protagonist
584,Coming of Age
584,Post-Apocalyptic
584,Super Power
584,Lost Civilization
584,CGI
584,Gore
584,Heterosexual
584,Denpa
584,Bullying
2403,Age Gap
2403,School
2403,Primarily Child Cast
2403,Yandere
2403,Love Triangle
2403,Heterosexual
2403,Psychosexual
2403,Seinen
2403,Teacher
2403,Tsundere
2403,Incest
2403,Nekomimi
2403,Coming of Age
2403,Kemonomimi
2403,Tragedy
2403,Bullying
2403,LGBTQ+ Themes
5420,Coming of Age
5420,Tragedy
5420,Animals
5420,Conspiracy
5420,Veterinarian
5420,Female Protagonist
5420,Environmental
5420,Politics
5420,Philosophy
5420,Boarding School
5420,Matriarchy
5420,Teacher
5420,Time Skip
5420,Rural
5420,War
5420,Adoption
5420,Historical
5420,Kids
21489,Female Harem
21489,Kuudere
21489,Nudity
21489,Demons
21489,Male Protagonist
21489,Urban Fantasy
21489,Primarily Female Cast
21244,Volleyball
21244,School Club
21244,School
21244,Shounen
21244,Primarily Male Cast
21244,Male Protagonist
21244,Cute Boys Doing Cute Things
101930,Aviation
101930,War
101930,Military
101930,Kuudere
101930,Male Protagonist
101930,Primarily Female Cast
101930,CGI
101930,Female Harem
11077,Vampire
11077,Gore
11077,War
11077,Butler
11077,Military
11077,Male Protagonist
11077,Zombie
11077,Shounen
138459,Idol
138459,Female Protagonist
138459,Work
138459,School
138459,Athletics
138459,Primarily Male Cast
138459,Crossover
138459,Cute Boys Doing Cute Things
138459,Musical Theater
138459,School Club
138459,Gyaru
138459,Male Harem
138459,Shoujo
99748,Iyashikei
99748,Chibi
99748,Female Protagonist
99748,Primarily Adult Cast
99748,Rural
99748,Primarily Female Cast
99748,Cute Girls Doing Cute Things
99748,Episodic
99748,Work
99748,Outdoor Activities
99748,Anthropomorphism
99748,Seinen
99748,Food
99748,Animals
99748,Elf
99748,Skeleton
99748,Horticulture
10507,Football
10507,Male Protagonist
10507,Conspiracy
10507,Super Power
10507,School
10507,Primarily Male Cast
10507,School Club
10507,Primarily Child Cast
10507,Kids
10507,Cute Girls Doing Cute Things
198966,Youkai
198966,Aliens
198966,Primarily Teen Cast
198966,Shounen
198966,Male Protagonist
198966,Female Protagonist
198966,Urban Fantasy
198966,Heterosexual
198966,Surreal Comedy
198966,Super Power
198966,Ghost
198966,Cult
4744,Love Triangle
4744,School
4744,Heterosexual
4744,Incest
4744,Female Harem
4744,Nudity
4744,Tsundere
4744,War
4744,Super Robot
4744,Kuudere
107727,Magic
107727,Alternate Universe
107727,Isekai
107727,Male Protagonist
107727,Heterosexual
107727,Love Triangle
198,Cult
198,Super Power
198,Photography
198,Economics
198,Politics
198,Urban Fantasy
198,Fugitive
198,Crime
198,Drugs
198,Terrorism
198,Anti-Hero
198,Age Gap
198,Conspiracy
198,Primarily Adult Cast
198,Revenge
198,Gore
198,Noir
198,Nudity
198,War
198,Male Protagonist
198,Female Protagonist
198,Body Horror
198,Psychosexual
198,Military
198,Heterosexual
198,LGBTQ+ Themes
10937,Military
10937,Real Robot
10937,War
10937,Conspiracy
10937,Space
10937,Politics
10937,Coming of Age
10937,Revenge
10937,Tragedy
10937,Anti-Hero
10937,Space Opera
10937,Male Protagonist
10937,Adoption
10937,CGI
10937,Female Protagonist
10937,Tanks
10937,Guns
10937,Gore
10937,Ensemble Cast
10937,Shounen
10937,Bar
10937,Basketball
10937,Fencing
10937,Nudity
10937,Boys' Love
10937,Fugitive
160275,Travel
160275,Survival
160275,Chibi
160275,Curses
160275,Primarily Child Cast
160275,Monster Girl
160275,Gore
160275,Seinen
160275,Female Protagonist
160275,Male Protagonist
121467,Cultivation
121467,Wuxia
121467,Anti-Hero
121467,Male Protagonist
121467,Boys' Love
121467,Historical
121467,Primarily Male Cast
121467,Ghost
121467,Tragedy
121467,Magic
121467,Kuudere
121467,Travel
121467,Swordplay
121467,Gore
121467,Primarily Adult Cast
121467,Torture
121467,Crime
121467,Zombie
121467,Tsundere
121467,Achronological Order
121467,Found Family
121467,Revenge
121467,Ensemble Cast
121467,CGI
15793,Female Protagonist
15793,Primarily Female Cast
15793,Henshin
15793,Mythology
15793,Terrorism
15793,Super Power
15793,Urban
15793,Primarily Teen Cast
15793,Fugitive
15793,Swordplay
15793,Guns
15793,Idol
15793,Reincarnation
15793,Drugs
15793,Spearplay
15793,School
15793,Politics
15793,Orphan
15793,Yuri
15793,Gore
15793,Tragedy
15793,LGBTQ+ Themes
15793,Motorcycles
15793,Kuudere
15793,Cult
15793,Ships
109492,Female Harem
109492,Male Protagonist
109492,Primarily Female Cast
109492,Shounen
109492,Tomboy
15201,Military
15201,War
15201,Super Power
15201,Real Robot
15125,Surreal Comedy
15125,Episodic
15125,Meta
15125,School Club
15125,Parody
15125,Primarily Female Cast
15125,Tennis
15125,Cute Girls Doing Cute Things
15125,School
15125,Female Protagonist
15125,Shounen
20762,Full CGI
20762,Space
20762,Real Robot
20762,CGI
20762,Aliens
20762,Seinen
20762,LGBTQ+ Themes
20762,Male Protagonist
3467,Otaku Culture
3467,School
3467,Parody
3467,Heterosexual
3467,Maids
3467,Love Triangle
3467,Kuudere
3467,Ojou-sama
3467,Primarily Female Cast
14921,School
14921,Mythology
14921,Gods
14921,Female Protagonist
14921,Twins
14921,Magic
14921,Body Swapping
14921,Youkai
14921,Urban Fantasy
14921,Shrine Maiden
14921,Archery
14921,Rural
122807,Family Life
122807,Athletics
122807,Rehabilitation
122807,Male Protagonist
122807,Tragedy
122807,Acrobatics
122807,Dancing
122807,Ninja
122807,CGI
122807,Gyaru
122807,Bullying
996,Primarily Female Cast
996,Female Protagonist
996,Reincarnation
996,Found Family
996,Coming of Age
996,War
996,Unrequited Love
996,Super Power
996,Slapstick
996,Magic
996,Shoujo
996,LGBTQ+ Themes
996,Fairy Tale
996,Villainess
996,Henshin
996,Tragedy
996,Space
996,Revenge
996,Transgender
996,Superhero
996,Philosophy
996,Urban Fantasy
996,Love Triangle
996,Aliens
996,Idol
996,Tomboy
996,Heterosexual
996,Primarily Teen Cast
996,Cosmic Horror
996,Ensemble Cast
996,Urban
996,Gender Bending
996,Demons
996,Tokusatsu
996,Body Horror
996,Torture
996,Age Gap
996,Yuri
996,Kemonomimi
996,Musical Theater
996,Gods
996,Episodic
996,Polyamorous
996,Time Manipulation
996,Astronomy
996,Basketball
996,Baseball
996,American Football
63,Aliens
63,Slavery
63,Female Harem
63,Shounen
63,Male Protagonist
63,Kuudere
63,Primarily Teen Cast
113108,War
113108,Historical
113108,Military
113108,Male Protagonist
113108,Politics
113108,Foreign
113108,Seinen
113108,Swordplay
113108,Primarily Male Cast
113108,Royal Affairs
113108,Primarily Adult Cast
113108,Ancient China
113108,CGI
112803,Seinen
112803,Guns
112803,Crime
112803,Cyborg
112803,Dystopian
112803,Noir
112803,Cyberpunk
112803,Gore
112803,Urban
112803,Male Protagonist
112803,Revenge
112803,Disability
112803,Police
112803,CGI
112803,Amnesia
112803,Class Struggle
21275,Real Robot
21275,Robots
21275,Aliens
21275,Male Protagonist
21275,Cyberpunk
21275,Steampunk
21275,Angels
21275,Space
21275,Female Protagonist
20654,Cute Girls Doing Cute Things
20654,School
20654,Primarily Female Cast
20654,Primarily Teen Cast
20654,Tsundere
20654,Seinen
20654,Female Protagonist
20654,Tomboy
20952,Death Game
20952,Isekai
20952,Tragedy
20952,Survival
20952,Post-Apocalyptic
20952,Battle Royale
20952,Shounen
20952,Male Protagonist
20952,Primarily Male Cast
20952,Primarily Teen Cast
20952,Dystopian
20952,Gore
21853,Nudity
21853,Female Harem
21853,School
21853,Heterosexual
21853,Male Protagonist
21853,Psychosexual
21853,Primarily Female Cast
21853,Aliens
21853,Kuudere
21853,Shounen
21853,Female Protagonist
21853,Primarily Teen Cast
21853,Ensemble Cast
21853,Cohabitation
21853,Tsundere
21853,Gender Bending
13411,Super Power
13411,Tragedy
13411,Male Protagonist
13411,Dystopian
13411,Pandemic
13411,Urban
13411,Post-Apocalyptic
104307,Video Games
104307,Full CGI
104307,Love Triangle
104307,Male Protagonist
104307,Heterosexual
104307,Urban
104307,Tsundere
104307,Slapstick
104307,Seinen
104307,Primarily Teen Cast
104307,Primarily Child Cast
178701,Female Protagonist
178701,Curses
178701,Witch
178701,Primarily Female Cast
178701,Magic
178701,Foreign
178701,Urban Fantasy
178701,Iyashikei
178701,Coming of Age
178701,Orphan
178701,Found Family
178701,Environmental
178701,Bisexual
178701,LGBTQ+ Themes
178701,Post-Apocalyptic
178701,Episodic
5365,No Dialogue
5365,Environmental
5365,Dystopian
5365,Achronological Order
5365,Post-Apocalyptic
5365,Scuba Diving
5365,Elderly Protagonist
5365,Coming of Age
5365,Fishing
5365,Male Protagonist
5365,Cosmic Horror
5365,Tragedy
5365,Family Life
5365,Ships
5365,Marriage
5365,Photography
21213,School
21213,Band
21213,Love Triangle
21213,School Club
21213,Musical Theater
21213,Bisexual
21213,Detective
21213,LGBTQ+ Themes
21213,Classical Music
114099,Swordplay
114099,Dragons
114099,Magic
114099,Shounen
114099,Demons
114099,Dungeon
114099,Male Protagonist
114099,Animals
114099,Spearplay
114099,Martial Arts
114099,Tsundere
114099,Amnesia
114099,CGI
114099,Creature Taming
114099,Love Triangle
114099,Gore
20991,Guns
20991,School
20991,Female Protagonist
20991,Primarily Female Cast
20991,Yuri
20991,Kuudere
20991,Yandere
20991,Seinen
20991,Primarily Teen Cast
20991,LGBTQ+ Themes
1004,Achromatic
1004,Male Protagonist
1004,Animals
1004,Philosophy
16444,Isekai
16444,Super Power
16444,Kemonomimi
16444,Gods
16444,Nudity
176246,Travel
176246,Cute Girls Doing Cute Things
176246,Female Protagonist
176246,Episodic
176246,Iyashikei
176246,Primarily Female Cast
176246,Primarily Teen Cast
176246,School Club
176246,Food
176246,Meta
176246,Drawing
176246,Photography
176246,Urban
176246,Animals
176246,School
176246,Motorcycles
176246,Ghost
176246,Skateboarding
176246,Ensemble Cast
176246,Seinen
98607,Otaku Culture
98607,School Club
98607,Meta
98607,Female Protagonist
98607,Surreal Comedy
98607,School
98607,Cosplay
98607,Chuunibyou
98607,Primarily Teen Cast
98607,Butler
98607,Ojou-sama
98607,Urban Fantasy
6793,Demons
6793,Foreign
6793,Butler
6793,Historical
6793,Male Protagonist
6793,Kuudere
6793,Shounen
6793,Parody
405,Vampire
405,Swordplay
405,Gore
405,Demons
405,Urban Fantasy
405,Female Protagonist
405,Body Horror
405,Historical
405,Foreign
405,School
405,Guns
405,Military
405,Nudity
2201,Kids
2201,Animals
2201,Swimming
2201,Primarily Child Cast
2201,Ensemble Cast
2201,Ships
2201,Primarily Male Cast
2201,Pirates
2201,Lost Civilization
2201,Creature Taming
2201,CGI
2201,Kuudere
2201,Body Swapping
2201,Proxy Battle
20835,Pirates
20835,Anachronism
20835,Male Protagonist
20835,Super Power
20835,Shounen
20835,Time Skip
117002,Female Protagonist
117002,Magic
117002,Primarily Female Cast
117002,Henshin
117002,Ensemble Cast
117002,Witch
117002,Kuudere
117002,Twins
20831,School
20831,Advertisement
20831,Trains
20831,Ships
101206,Outdoor Activities
101206,Cute Girls Doing Cute Things
101206,School Club
101206,Iyashikei
101206,Female Protagonist
101206,Primarily Female Cast
101206,Survival
101206,Food
101206,Seinen
101206,Primarily Teen Cast
101206,Camping
3603,Shounen
3603,Vampire
3603,Historical
3091,Male Protagonist
3091,Seinen
3091,Urban
3091,Curses
3091,Mythology
3091,Urban Fantasy
3091,Youkai
3091,Gods
3091,Denpa
3091,Ghost
3091,Philosophy
3091,Food
3091,School
3091,Body Horror
3091,Mahjong
3091,Nekomimi
3091,Archery
3091,Crossdressing
3091,Coming of Age
3091,Orphan
6574,Age Gap
6574,Female Harem
6574,Cute Girls Doing Cute Things
6574,School
6574,Kuudere
6574,Primarily Child Cast
6574,Teacher
6574,Male Protagonist
6574,Seinen
6574,Work
6574,Unrequited Love
179068,Post-Apocalyptic
179068,Death Game
179068,Survival
179068,Male Protagonist
179068,Gods
179068,Mythology
179068,Primarily Adult Cast
179068,Tragedy
179068,Meta
179068,Found Family
179068,Time Loop
179068,Anti-Hero
179068,Denpa
179068,Amnesia
179068,LGBTQ+ Themes
179068,Reincarnation
179068,Isekai
21242,Age Gap
21242,School
21242,Shoujo
21242,Female Protagonist
21242,Primarily Male Cast
21242,Parody
21242,Heterosexual
21242,Male Harem
21242,Cohabitation
180829,Elf
180829,Large Breasts
180829,Tanned Skin
180829,Nudity
180829,Male Protagonist
180829,Yandere
180829,Age Gap
180829,Heterosexual
180829,Female Protagonist
180829,Isekai
180829,MILF
180829,Nekomimi
180829,Magic
180829,School
180829,Otaku Culture
180829,Drawing
180829,Crossdressing
5079,Seinen
5079,Urban Fantasy
5079,Martial Arts
5079,Super Power
5079,Kuudere
174654,Ninja
174654,Hikikomori
174654,Cohabitation
174654,Urban Fantasy
174654,Heterosexual
174654,Youkai
174654,Demons
174654,Primarily Female Cast
174654,Female Protagonist
174654,Male Protagonist
174654,Restaurant
174654,Exorcism
174654,Crossdressing
174654,Tsundere
174654,Unrequited Love
16355,Primarily Child Cast
16355,School
16355,Crime
16355,Criminal Organization
16355,Magic
16355,Battle Royale
16355,Assassins
16355,Gore
16355,Adoption
16355,Police
16355,Seinen
16355,Kuudere
16355,Zombie
16355,Nudity
16355,Curses
122511,Dragons
122511,College
122511,Lost Civilization
122511,Urban Fantasy
122511,Magic
122511,Male Protagonist
122511,Conspiracy
122511,Guns
122511,Mythology
122511,Scuba Diving
122511,CGI
122511,Swordplay
122511,Coming of Age
122511,Time Manipulation
171038,Love Triangle
171038,Royal Affairs
171038,Female Protagonist
171038,Josei
171038,Arranged Marriage
171038,Orphan
171038,Foreign
171038,Kingdom Management
171038,Politics
171038,Heterosexual
171038,Swordplay
171038,Primarily Male Cast
171038,Historical
171038,Age Gap
171038,Crossdressing
171038,Male Harem
179828,Heterosexual
179828,Love Triangle
179828,Male Protagonist
179828,Arranged Marriage
179828,School
179828,Female Harem
179828,Shounen
179828,Female Protagonist
179828,Inseki
179828,Cohabitation
179828,Idol
21496,Survival
21496,Full CGI
21496,Aliens
21496,Death Game
21496,Guns
21496,Cyberpunk
21496,Tragedy
21496,Urban
21496,Cosmic Horror
21496,Youkai
21496,CGI
21496,Gore
21496,Seinen
21496,Male Protagonist
21496,Nudity
21496,Demons
379,Parody
379,Meta
379,Surreal Comedy
379,Slapstick
379,Female Protagonist
379,Tokusatsu
379,Kuudere
379,Henshin
379,Robots
379,Animals
379,Guns
379,Assassins
379,Shounen
379,Bowling
379,Amnesia
379,Musical Theater
20625,Cute Girls Doing Cute Things
20625,Primarily Female Cast
20625,Yuri
20625,Female Protagonist
20625,Primarily Teen Cast
20625,LGBTQ+ Themes
20625,Primarily Child Cast
20625,Outdoor Activities
20625,Camping
20625,School
20625,School Club
20625,Kuudere
20625,Tsundere
20625,Slapstick
20737,School
20737,Super Power
20737,Robots
20737,Male Protagonist
20737,School Club
20737,Urban Fantasy
20737,Demons
20737,Mythology
20737,Gods
20737,Cosmic Horror
20737,Tragedy
20737,Guns
20737,Philosophy
21780,Chibi
21780,Primarily Female Cast
21780,Isekai
21780,Male Protagonist
21780,Twins
21780,Elf
21780,Maids
21780,Parody
21780,Medieval
20965,Zombie
20965,Male Protagonist
20965,Foreign
20965,Philosophy
20965,Steampunk
20965,Artificial Intelligence
20965,Historical
20965,Gore
20965,Primarily Male Cast
20965,Primarily Adult Cast
20965,Travel
20965,CGI
20965,War
20965,Ships
20965,Politics
20965,Guns
20965,Swordplay
20965,Heterosexual
20965,LGBTQ+ Themes
20965,Nudity
163079,Fairy
163079,Slavery
163079,Food
163079,Magic
163079,Female Protagonist
163079,Primarily Male Cast
163079,Heterosexual
163079,Age Gap
163079,Male Protagonist
163079,Travel
163079,Swordplay
163079,Shoujo
163079,Torture
163079,Philosophy
163079,Revenge
185731,Shapeshifting
185731,Martial Arts
185731,Gender Bending
185731,Arranged Marriage
185731,Tsundere
185731,Love Triangle
185731,Female Harem
185731,Male Harem
185731,Heterosexual
185731,Shounen
185731,Slapstick
185731,Tomboy
185731,Episodic
185731,Ensemble Cast
185731,School
185731,Crossdressing
185731,Animals
185731,Nudity
185731,LGBTQ+ Themes
81,War
81,Military
81,Real Robot
81,Male Protagonist
81,Politics
81,Primarily Adult Cast
81,Heterosexual
81,Love Triangle
81,Space
81,Nudity
124786,Kaiju
124786,Time Manipulation
124786,Artificial Intelligence
124786,CGI
124786,Robots
124786,Primarily Adult Cast
124786,Female Protagonist
124786,Male Protagonist
124786,Urban
124786,Military
1816,Isekai
1816,Robots
1816,Animals
1816,Super Power
1816,Kids
1816,Male Protagonist
1816,Urban
1816,Butler
1816,Maids
1816,Alternate Universe
1816,Anthropomorphism
1816,Lost Civilization
1816,Primarily Animal Cast
16866,Shoujo
16866,Historical
16866,Female Protagonist
16866,Heterosexual
16866,Aliens
16866,Kuudere
16866,Teacher
16866,Ninja
16866,School
627,Baseball
627,Male Protagonist
627,Coming of Age
627,Shounen
627,Tragedy
627,Primarily Child Cast
627,Time Skip
627,Adoption
627,Parenthood
627,School
627,Primarily Male Cast
627,Love Triangle
627,Heterosexual
627,Unrequited Love
627,Language Barrier
627,Bullying
627,Marriage
98524,Cute Girls Doing Cute Things
98524,Demons
98524,Gods
98524,Female Protagonist
98524,Angels
98524,Chuunibyou
98524,Disability
98524,Video Games
98524,Shounen
98524,School
98524,Hikikomori
98524,Urban
98524,Isekai
106239,Heterosexual
106239,Nudity
106239,Female Harem
106239,Age Gap
106239,Urban Fantasy
106239,Crossdressing
106239,Time Skip
106239,Male Protagonist
106239,Teacher
106239,Samurai
106239,School
106239,Historical
106239,Large Breasts
106239,Love Triangle
141350,Female Protagonist
141350,Ninja
141350,Cute Girls Doing Cute Things
141350,Primarily Female Cast
141350,Primarily Child Cast
141350,Ensemble Cast
141350,Tsundere
141350,Tanned Skin
141350,Heterosexual
141350,Episodic
141350,Rural
141350,Twins
141350,Shounen
141350,Gyaru
141350,Slapstick
141350,Magic
61,Magic
61,Dissociative Identities
61,Male Protagonist
61,Shoujo
61,School
61,Crime
61,Twins
61,Foreign
61,Heterosexual
61,Love Triangle
61,Henshin
2159,Baseball
2159,School Club
2159,Primarily Male Cast
2159,Seinen
2159,Male Protagonist
2159,Coming of Age
2159,Primarily Teen Cast
2159,School
2159,Bullying
2159,Cheerleading
154673,Artificial Intelligence
154673,Male Protagonist
154673,Shounen
154673,Super Power
154673,Aliens
154673,School
154673,Cyborg
154673,Terrorism
154673,Motorcycles
154673,Guns
143103,Magic
143103,Urban Fantasy
143103,Time Manipulation
143103,Female Protagonist
143103,Witch
143103,Fairy Tale
143103,Kuudere
143103,Urban
143103,School
143103,Ensemble Cast
143103,Werewolf
143103,Male Protagonist
143103,Robots
143103,Henshin
118376,Swordplay
118376,Magic
118376,Male Protagonist
118376,Demons
118376,Elf
118376,Super Power
118376,Female Protagonist
118376,Zombie
175450,Robots
175450,Artificial Intelligence
175450,Marriage
175450,Family Life
175450,Heterosexual
175450,Seinen
175450,Male Protagonist
175450,Parenthood
175450,Maids
175450,Iyashikei
180745,Boarding School
180745,Anti-Hero
180745,Philosophy
180745,Survival
180745,Battle Royale
180745,Male Protagonist
180745,School
180745,Coming of Age
180745,Heterosexual
180745,Bullying
180745,Martial Arts
180745,Fugitive
180745,Criminal Organization
180745,Memory Manipulation
180745,Tragedy
180745,Revenge
180745,Primarily Teen Cast
180745,Amnesia
180745,Delinquents
180745,Athletics
180745,Female Harem
180745,Love Triangle
15437,Female Harem
15437,Magic
15437,Zombie
15437,School
15437,Monster Girl
15437,Nudity
15437,Urban Fantasy
15437,Vampire
15437,Kuudere
15437,Ninja
5507,Military
5507,War
5507,Guns
5507,Alternate Universe
5507,Tanks
5507,Politics
5507,Super Power
5507,Female Protagonist
5507,Kuudere
5507,Primarily Adult Cast
5507,Tragedy
5507,Steampunk
135866,Military
135866,Food
135866,Guns
135866,Desert
135866,Female Protagonist
135866,Magic
135866,Isekai
135866,CGI
135866,War
9776,Cute Girls Doing Cute Things
9776,Primarily Female Cast
9776,Episodic
9776,Female Protagonist
9776,Primarily Teen Cast
9776,School
9776,Chibi
9776,Seinen
9776,Kuudere
11241,Swordplay
11241,Seinen
11241,Super Power
11241,Historical
11241,Ninja
11241,Primarily Male Cast
11241,Samurai
114622,Surreal Comedy
114622,Demons
114622,Food
114622,Seinen
114622,Ensemble Cast
114622,Monster Boy
114622,Primarily Adult Cast
114622,Urban Fantasy
114622,Curses
20591,Time Manipulation
20591,School
20591,Female Harem
20591,School Club
